date,equity
2023-10-11,1032246.2600000001
2023-10-12,1031784.2600000001
2023-10-13,1031377.2600000001
2023-10-16,1031751.2600000001
2023-10-17,1032653.2600000001
2023-10-18,1031553.2600000001
2023-10-19,1030816.2600000001
2023-10-20,1029089.2600000001
2023-10-23,1028550.2600000001
2023-10-25,1028550.2600000001
2023-10-26,1028550.2600000001
2023-10-27,1028082.8600000001
2023-10-30,1029678.8600000001
2023-10-31,1031958.8600000001
2023-11-01,1034694.8600000001
2023-11-02,1036290.8600000001
2023-11-03,1037259.8600000001
2023-11-06,1037259.8600000001
2023-11-07,1037259.8600000001
2023-11-08,1037259.8600000001
2023-11-09,1037259.8600000001
2023-11-10,1037259.8600000001
2023-11-12,1037835.1100000001
2023-11-13,1041930.1100000001
2023-11-15,1045609.1100000001
2023-11-16,1050719.11
2023-11-17,1046300.91
2023-11-20,1043851.7100000001
2023-11-21,1044564.31
2023-11-22,1039452.31
2023-11-23,1045487.6100000001
2023-11-24,1046061.81
2023-11-28,1053704.76
2023-11-29,1059440.96
2023-11-30,1058454.96
2023-12-01,1058710.1600000001
2023-12-04,1060403.76
2023-12-05,1059893.36
2023-12-06,1058849.36
2023-12-07,1058060.56
2023-12-08,1056622.1600000001
2023-12-11,1058298.36
2023-12-12,1057376.1600000001
2023-12-13,1061992.96
2023-12-14,1061552.1600000001
2023-12-15,1058269.36
2023-12-18,1058536.1600000001
2023-12-19,1059510.56
2023-12-20,1053420.56
2023-12-21,1055195.36
2023-12-22,1055160.56
2023-12-26,1055972.56
2023-12-27,1056204.56
2023-12-28,1054974.96
2023-12-29,1054429.76
2024-01-01,1054081.76
2024-01-02,1054122.36
2024-01-03,1055520.1600000001
2024-01-04,1057362.08
2024-01-05,1059776.51
2024-01-08,1056956.3800000001
2024-01-09,1065034.98
2024-01-10,1065913.85
2024-01-11,1065835.15
2024-01-12,1062919.71
2024-01-15,1065336.35
2024-01-16,1061770.08
2024-01-17,1054362.81
2024-01-18,1052241.9100000001
2024-01-19,1061205.21
2024-01-20,1071449.56
2024-01-23,1053635.6300000001
2024-01-24,1065793.8800000001
2024-01-25,1066291.03
2024-01-29,1078261.1800000002
2024-01-30,1080594.1300000001
2024-01-31,1082828.73
2024-02-01,1086286.23
2024-02-02,1092328.98
2024-02-05,1092249.1800000002
2024-02-06,1097361.4300000002
2024-02-07,1104698.6800000002
2024-02-08,1112658.33
2024-02-09,1098424.48
2024-02-12,1090268.28
2024-02-13,1093449.38
2024-02-14,1105013.33
2024-02-15,1120824.4300000002
2024-02-16,1118494.1800000002
2024-02-19,1113873.1800000002
2024-02-20,1112894.88
2024-02-21,1097505.33
2024-02-22,1108915.4300000002
2024-02-23,1113185.03
2024-02-26,1112330.9300000002
2024-02-27,1106420.07
2024-02-28,1106070.96
2024-02-29,1111587.1400000001
2024-03-01,1123733.1099999999
2024-03-02,1126166.24
2024-03-04,1147497.15
2024-03-05,1148831.22
2024-03-06,1135051.71
2024-03-07,1135607.67
2024-03-11,1128205.2799999998
2024-03-12,1118798.6099999999
2024-03-13,1081665.48
2024-03-14,1084770.08
2024-03-15,1074826.33
2024-03-18,1076289.38
2024-03-19,1068906.6800000002
2024-03-20,1068211.1800000002
2024-03-21,1080685.83
2024-03-22,1084423.28
2024-03-26,1086938.98
2024-03-27,1085814.03
2024-03-28,1090966.53
2024-04-01,1097486.9300000002
2024-04-02,1097554.48
2024-04-03,1100936.6300000001
2024-04-04,1100268.08
2024-04-05,1103945.98
2024-04-08,1105139.8399999999
2024-04-09,1103638.52
2024-04-10,1109264.07
2024-04-12,1103838.47
2024-04-15,1096000.92
2024-04-16,1095557.57
2024-04-18,1093155.87
2024-04-19,1092052.17
2024-04-22,1093829.52
2024-04-23,1095368.82
2024-04-24,1094796.82
2024-04-25,1101179.27
2024-04-26,1104757.62
2024-04-29,1106155.62
2024-04-30,1116442.57
2024-05-02,1123770.4200000002
2024-05-03,1123238.4200000002
2024-05-06,1123730.5200000003
2024-05-07,1124302.4200000002
2024-05-08,1125007.3200000003
2024-05-09,1119494.8200000003
2024-05-10,1118035.3200000003
2024-05-13,1119403.12
2024-05-14,1123727.5200000003
2024-05-15,1129836.0700000003
2024-05-16,1134873.87
2024-05-17,1151101.8200000003
2024-05-18,1163055.1700000004
2024-05-21,1167405.62
2024-05-22,1163032.4200000002
2024-05-23,1168967.7700000003
2024-05-24,1165790.5700000003
2024-05-27,1164968.9200000004
2024-05-28,1155208.9700000002
2024-05-29,1156179.62
2024-05-30,1153746.0700000003
2024-05-31,1163036.12
2024-06-03,1166180.12
2024-06-04,1128389.02
2024-06-05,1134414.7200000002
2024-06-06,1137082.82
2024-06-07,1145779.4200000002
2024-06-10,1145497.52
2024-06-11,1146924.52
2024-06-12,1146123.52
2024-06-13,1148827.6700000002
2024-06-14,1159181.57
2024-06-18,1164779.87
2024-06-19,1159144.82
2024-06-20,1158643.1700000002
2024-06-21,1160478.1700000002
2024-06-24,1165262.02
2024-06-25,1162733.12
2024-06-26,1156919.77
2024-06-27,1161103.1700000002
2024-06-28,1158668.27
